id,year,location,estab,formal,service,sector,group,grphq,market1,market2,market3,market4,market5,market6,market7,market8,ftstaff05,ftstaff06,ftstaff07,ptstaff05,ptstaff06,ptstaff07,totalstaff05,totalstaff06,totalstaff07,totalstaff08,totalstaff09,totalstaff10,percent_graduate_staff,ftphd,ftms,ftbs,fthnd,ftdip,ftother,ptphd,ptms,ptbs,pthnd,ptdip,ptother,turnover05,turnover06,turnover07,turnover08,turnover09,turnover10,iprod1,iprod2,prod_dev1,prod_dev2,prod_dev3,prod_dev4,prod_origin1,prod_origin2,prod_origin3,prod_origin4,prod_origin5,prod_origin6,prod_origin7,nmprod,nfprod,snmprod,snfprod,sucprod,iproc1,iproc2,iproc3,proc_dev1,proc_dev2,proc_dev3,proc_dev4,proc_origin1,proc_origin2,proc_origin3,proc_origin4,proc_origin5,proc_origin6,proc_origin7,nmproc,nfproc,abandoned_iact,ongoing_iact,iact1,crd,ord,iact2,iact3,iact3_1,iact4,iact5,iact5_1,iact6,iact7,iact8,iact9,iact10,iact11,iact12,rddept,rddept_HOD,rdstaff,rd_ftphd,rd_ftms,rd_ftbs,rd_fthnd,rd_ftdip,rd_ftother,rd_ptphd,rd_ptms,rd_ptbs,rd_pthnd,rd_ptdip,rd_ptother,iexp1,iexp2,iexp3,iexp4,iexptotal,coop,coopn1,coopn2,coopn3,coopn4,coopn5,coopn6,coopn7,coopwa1,coopwa2,coopwa3,coopwa4,coopwa5,coopwa6,coopwa7,coopa1,coopa2,coopa3,coopa4,coopa5,coopa6,coopa7,coope1,coope2,coope3,coope4,coope5,coope6,coope7,coopus1,coopus2,coopus3,coopus4,coopus5,coopus6,coopus7,coopas1,coopas2,coopas3,coopas4,coopas5,coopas6,coopas7,coopo1,coopo2,coopo3,coopo4,coopo5,coopo6,coopo7,valcoop,id_valcoop1,add_valcoop1,id_valcoop2,add_valcoop2,id_valcoop3,add_valcoop3,id_valcoop4,add_valcoop4,sinfo1,sinfo2,sinfo3,sinfo4,sinfo5,sinfo6,sinfo7,sinfo8,sinfo9,sinfo10,info_prod1,info_proc1,info_mark1,info_qual1,info_prod2,info_proc2,info_mark2,info_qual2,info_prod3,info_proc3,info_mark3,info_qual3,info_prod4,info_proc4,info_mark4,info_qual4,info_prod5,info_proc5,info_mark5,info_qual5,info_prod6,info_proc6,info_mark6,info_qual6,info_prod7,info_proc7,info_mark7,info_qual7,info_prod8,info_proc8,info_mark8,info_qual8,info_prod9,info_proc9,info_mark9,info_qual9,info_prod10,info_proc10,info_mark10,info_qual10,license,lic_local_ri,lic_foreign_ri,lic_local_firm,lic_foreign_firm,inno_license,subcontractor,outsource,ieffect_prod1,ieffect_prod2,ieffect_prod2a,ieffect_prod2b,ieffect_prod3,ieffect_proc1,ieffect_proc2,ieffect_proc3,ieffect_proc4,ieffect_proc5,ieffect_other1,ieffect_other1a,ieffect_other1b,ieffect_other2,ieffect_other3,inno_motive1,inno_motive1a,inno_motive2,inno_motive2a,inno_motive3,inno_motive3a,inno_motive4,inno_motive5,inno_motive5a,inno_motive6,inno_motive6a,inno_motive7,inno_motive7a,inno_motive8,inno_motive8a,inno_motive8b,inno_motive8c,inno_motive9,inno_motive10,inno_motive11,inno_motive11a,inno_motive11b,inno_motive12,inno_motive13,inno_motive13a,inno_motive14,inno_motive15,iabandon_concept,iabandon_ongoing,iabandon_delayed,obstacle_cost1,obstacle_cost2,obstacle_cost3,obstacle_cost4,obstacle_cost5,obstacle_knowledge1,obstacle_knowledge2,obstacle_knowledge3,obstacle_knowledge4,obstacle_market1,obstacle_market2,obstacle_market3,obstacle_market4,obstacle_market5,obstacle_infra1,obstacle_infra2,obstacle_need1,obstacle_need2,obstacle_other1,obstacle_other2,obstacle_other3,patapply,npatapply,fpatapply,npat,fpat,design,trademk,copyrt,licenser,iorg1,iorg2,iorg3,imark1,imark2,imark3,imark4,ieffect_org1,ieffect_org2,ieffect_org3,ieffect_org4,ieffect_org5,firm_new,nigeria_new,world_new,describe_new,example_inno1,example_inno2,example_inno3,govsup,finsup0,finsup1,finsup2,finsup3,finsup4,finsup5,finsup6,finsup7,aware_policy,policysup1,policysup2,policysup3,policysup4,policysup5,policysup6,policysup7,policysup8,hinder_policy,example_support_policy1,example_support_policy2,example_support_policy3,example_support_policy4,example_hinder_policy1,example_hinder_policy2,example_hinder_policy3,example_hinder_policy4,example_hinder_policy5,example_hinder_policy6,policy_suggestion1,policy_suggestion2,policy_suggestion3,policy_suggestion4,policy_suggestion5,policy_suggestion6,policy_suggestion7,policy_suggestion8
11,2008,0, ,1,0,15,0, ,1,1, , , , , , ,56,48,29,0,0,0,56,48,29, , , , ,0,0,4,3,1,21,0,0,0,0,0,39,39990626,35884544,13091062, , , ,0,0, , , , , , , , , , , , , , , ,2,0,0,0, , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1, , ,3,2,1,2,3,3,2,2, ,0,2,2,2, , , ,0, , ,0,0,0,0,1,0,1,1,1,1,1, , ,2,2,2,2, , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
12,2008,0,1999,1,0,24,0, ,1,1, , , , , , ,50,35,30,70,40,30,120,75,60, , , , ,0,1,1,1,0,29,0,0,0,0,30,100,100000000,50000000,50000000, , , ,0,0, , , , , , , , , , , , , , , ,1,1,1,1,1,0,0, ,0,1, , , , , , , ,0,0,0, , ,1,1, ,0,0, ,0,1,1,1,0,0, , , , , , , , , , , , , , , , , , , , ,2000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,0,0,0,1,1,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0, , , , , ,1, ,1,2, , ,1,1,0,0,2, ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , ,1,1,1,1,2,3,3,1, ,1,2,2,2, , , ,0, , ,1,1,0,1,1,1,1,1,1,1,1, , ,2,2,2,2, , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
13,2008,0,1985, ,0,15,0, ,1,1, , , , , , ,100,100,10,200,200,17,300,300,27, , , , ,0,0,3,1,6,0,0,1,0,6,0,16,300000000,400000000,250000000, , , ,1,1,0,1,0, ,0,1, , , , , ,0,0,60,20,2,1,1,1,1,0,0, ,0,1, , , , , , , ,0,0,0, , ,0,0, ,0,0, ,0,1,0,0,1,0, , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,0,0,1,0,0,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, , , , , ,1, ,1,3, , ,2,2,2,1,2, ,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2, , ,3,2,1,1,2,2,3,2, ,1,2,2,2, , , ,0, , ,0,0,0,0,1,0,0,0,0,0,0, , , , , , , , , , , , , , ,1, ,0,0,0,1,0,0, ,1, , , , , , ,2, ,0,Export Expansion Policy (EEC),Export Expansion Policy (EEC),Export Expansion Policy (EEC),Export Expansion Policy (EEC), , , , , , , , , , , , , , 
14,2008,0,1996, ,0,15,0, ,1, , , , , , , ,6,8,7,12,11,14,18,19,21, , , , ,0,0,0,0,0,7,0,0,0,0,14,50,50000000,60000000,49178000, , , ,0,0, , , , , , , , , , , , , , , ,2,0,0,0, , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,0,2, , ,0,1,1,1,1,1,0,0, ,0,2,2,2, , , ,0, , ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0, , , , , , ,2, ,0, , , , , , , , , , ,By stopping foriegn companies from dumping their product,By stopping foriegn companies from dumping their product,By stopping foriegn companies from dumping their product,By stopping foriegn companies from dumping their product,By stopping foriegn companies from dumping their product,By stopping foriegn companies from dumping their product,By stopping foriegn companies from dumping their product,By stopping foriegn companies from dumping their product
15,2008,0,1975,1,0,29,0, ,1,0,0,0,0,0,0,0,122,121,126,0,0,0,122,121,126, , , , ,0,0,0,1,4,121,0,0,0,0,0,151,151750000,158654620,168345260, , , ,0,1,1,0,0, ,0,1, , , , , ,1,1,35, ,1,1,0,0,0,1,0, ,0,1, , , , , , , ,0,0,0, , ,1,0, ,0,0, ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,1, ,3,3, , ,2,2,3,3,2, ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , ,1,0,1,1,0,0,0,0, ,0,2,2,2, , , ,0, , ,1,0,0,1,1,0,0,0,0,0,0, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0, , , , ,0, ,2, ,0, , , , , , , , , , ,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding
16,2008,0,1985,0,0,15,0, ,1,0,0,0,0,0,0,0,40,41,48,15,10,14,55,51,62, , , , ,0,0,2,3,6,32,0,0,4,9,6,14,14200000,17500000,19000000, , , ,0,0, , , , , , , , , , , , , , , ,1,1,1,1,1,0,0, ,0,1, , , , , , , ,0,0,0, , ,0,0, ,0,0, ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , ,0,0, , ,0,0,0,0,0, ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , , ,0, , ,0,0,0,0,0,0,1,1,1,1,0, , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
17,2008,0,1956,1,0,22,0, ,1, , , , , , , ,70,75,75,10,5,20,80,80,95, , , , ,3,2,4,5,5,7,0,0,0,0,0,13,1371140511,1240160501,1715567101, , , ,0,0, , , , , , , , , , , , , , , ,1,1,1,0,0,1,0, ,1,0, , , , , , , ,0,1,1,0,1,1,0, ,1,1, ,1,1,1,1,1,0, ,0, , , , , , , , , , , , , , ,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0, , , , , ,0, ,3,3, , ,2,3,3,3,3, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3, , ,1,3,3,0,3,3,3,0, ,0,2,3,2, , , ,0, , ,1,0,1,0,1,1,0,0,0,0,0, , , , , , , , , , , , , , ,1, ,0,0,0,1,0,0, ,1, , ,3, ,0, ,2, ,1,Training,Training,Training,Training,Energy,Energy,Energy,Energy,Energy,Energy, , , , , , , , 
18,2008,0, , ,0,15,0, , , , , , , , , ,13,13,13,0,0,0,13,13,13, , , , ,0,0,0,0,0,13,0,0,0,0,0,25,25000000,32000000,30000000, , , ,0,1,1,0,0, , , , , , , , , , , , ,2,0,0,0, , , , , , , , , , , , , ,0,0,0, , ,0,0, ,0,0, ,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1, ,2,0, , ,0,1,2,0,2, ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3, , , ,2,3,3,3,3,1,3,2, ,2,2,2,2, , , ,0, , ,0,0,0,0,0,0,0,0,1,1,1, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0, , , , ,0, ,2, ,0, , , , , , , , , , ,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
19,2008,0, ,1,0,20,1,4,1,1, , , , , , ,384,376,370,0,0,0,384,376,370, , , , ,0,20,24,20,34,265,0,0,0,0,0,4,4009000000,4791000000,6117000000, , , ,1,1,1,0,0, ,1,0, , , , , ,0, , , ,1,0,1,1,0,1,0, ,0,1, , , , , , , ,1,1,1,0,1,1,0, ,0,0, ,0,0,1,1,1,0, ,0, , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1, ,2,2, , ,2,2,3,1,2, ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1, , ,1,0,0,1,2,3,1,0, ,0,2,2,2, , , ,0, , ,0,0,0,1,1,0,0, , , , , , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , , , , , , , , , 
20,2008,0,1991,1,0,28,0, , ,1, , , , , , ,68,70,76,6,8,10,74,78,86, , , , ,0,3,15,10,20,0,0,0,0,0,0,0,2990000000,4640000000,5166000000, , , ,1,1,1,0,0, ,1,0, , , , , ,1,1,20,70,10,1,0,0,1,0,0, ,1,0, , , , , , , ,0,1,1,0,1,1,1, ,0,1, ,1,1,1,1,1,1, ,0, , , , , , , , , , , , , , ,0,0,0,0, ,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , , , , , , , , ,3,3,1,1,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0, ,0,0,0,1,0,0, ,0,3, , ,3,3,2,3,1, ,1, , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3, , ,3,3,3,3,2,3,3,3, ,2,3,3,3, , , ,0, , ,0,0,0,1,0,0,1,0,0,1, , , ,3,3,3,1, , , , , , , , ,1, ,1,0,0,0,0,0, ,1,0,1,2,0,0,2,2,0,1,Quality Assurance,Quality Assurance,Quality Assurance,Quality Assurance, , , , , , ,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding
21,2008,0, ,1,0,25,1,3, , , ,1,1,1,1, ,109,109,109,0,0,0,109,109,109, , , , ,0,0,2,1,2,0,0,0,0,0,0,0,418264000,232444800,499926000, , , ,1,0,1,0,0, ,0,1, , , , , ,0,0, , ,100,1,1,1,1,0,0, ,0,1, , , , , , , , ,1,0, , ,0,1, ,0,1, ,0,0,1,0,0,0, , , , , , , , , , , , , , , , , , ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , , , , , , , ,0,0, , ,0,0,0,0,0, ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , ,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,1,1,0,1,1,1,1,1,1,1,Poverty Eradication programs,Poverty Eradication programs,Poverty Eradication programs,Poverty Eradication programs,Development policy,Development policy,Development policy,Development policy,Development policy,Development policy, , , , , , , , 
22,2008,0, ,1,0,36,1,2,1,1,0,0,0,0,0,0,13,13,13,3,3,3,16,16,16, , , , ,0,0,1,2,2,0,0,0,0,0,0,0,150000000,300000000,360000000, , , ,1,1,1,0,0, ,1,0, , , , , ,0,1, , ,25,1,1,0,1,0,0, ,1,0, , , , , , , ,0,1,1,0,1,0,0, ,0,1, ,0,0,1,0,1,1, ,0, , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , ,0, ,1,3, , ,2,3,3,3,0, ,0, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,0, , ,3,0,0,0,0,0,0,3, ,0,3,0,1, , , ,0, , ,1,1,1,1,1,1,0,0,0,0,0, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0,1,3,3,3,3,3,3,3,1, , , , ,Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Tax rate or fiscal policies (Import duties),Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
23,2008,0,1960, ,0,15,0, , ,0, , , , , , ,26,26,38,0,0,0,26,26,38, , , , ,0,2,4,0,3,0,0,0,0,0,0,0,179000000,133000000,415000000, , , ,0,0, , , , , , , , , , , , , , , , ,0,1,1, , , , , , , , , , , , , ,0,0,0, , ,0,1, ,0,1, ,0,0,1,0,0,0, , , , , , , , , , , , , , , , , , ,650000, ,650000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , ,0,0, , ,0,0,0,0,0, ,0, , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3, , , , , , ,3,3, , , , ,3,3, , , , ,0, , ,0,0,0,0,0,0,1,0,0,1,0, , ,3, ,2, , , , , , , , , ,1, ,0,0,0,0,0,0, ,0,1, , , , , , , ,1, , , , ,Credit policy and high interate rate,Credit policy and high interate rate,Credit policy and high interate rate,Credit policy and high interate rate,Credit policy and high interate rate,Credit policy and high interate rate,"Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants","Provision of subsidies, tax rebates, training & loans/ grants"
24,2008,0, ,1,0,36,0, , ,1, , , , , , ,547,558,534,0,0,0,547,558,534, , , , ,0,0,12,22,34,0,0,0,0,0,0,0,589445.53,550492.42,438150.06, , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1, , ,1,1, ,0,0,1,0, , ,1,0,0,0, , , ,0, , ,0,0,0,0,0,0,1,1,0,1,0, , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , ,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
25,2008,0, , ,0,25,0, , ,1, , , , , , ,15,25,32,10,16,18,25,41,50, , , , ,0,0,4,6,4,10,0,0,2,2,3,8,120000000,160000000,210000000, , , ,0,0, , , , , , , , , , , , , , , , ,0,0,0, , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , ,0, , ,0,0,0,0,0,0,0,0,0,1,1, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,0,1,3,3,3,0,3,2, ,1, , , , ,Importation,Importation,Importation,Importation,Importation,Importation,Emphasis on staff training,Emphasis on staff training,Emphasis on staff training,Emphasis on staff training,Emphasis on staff training,Emphasis on staff training,Emphasis on staff training,Emphasis on staff training
26,2008,0,1994,1,0,15,0, ,1, , , , , , , ,16,18,18,2,3,4,18,21,22, , , , ,0,0,2,4,1,10,0,0,0,1,0,6,4000000,6000000,8000000, , , ,1,0,1,0,0, ,1,0, , , , , ,1,1,25,35,40,1,1,1,1,0,0, ,1,0, , , , , , , ,1,0,0, , ,0,1, ,0,0, ,0,1,0,1,0,1, , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,3,3,0,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0, , , , , ,0, ,3,2, , ,3,2,2,1,0, ,3, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,2, , ,2,2,2,1,2,1,3,3, ,3,2,2,1, , , ,0, , ,0,0,1,0,0,0,0,1,0,0,0, , ,2,2,3,3, , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , ,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding,Icrease financial status though covert supply by funding
27,2008,0,2006, ,0,27,0, ,1, , , , , , , ,5,46,15,3,3,3,8,49,18, , , , ,0,0,0,0,0,0,0,0,0,0,0,0, ,8000000,15000000, , , ,1,1,1,0,0, ,1,0, , , , , ,1,1,25,50,25,1,0,0, , , , , , , , , , , , , , , ,0, , ,0,1, ,0,1, ,0,1,1,1,0,0, , , , , , , , , , , , , , , , , , ,5000000,2000000,7000000,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,0,1,2,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0, ,2,0, , ,2,2,2,3,3, ,3, , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3, , ,0,0,0,3,3,3,3,3, ,0,0,3,3, , , ,0, , ,0,0,1,1,0,0,0, , , , , , , , , , , , , , , , , , ,0, ,0,0,0,0,0,0, ,0, , , , , , , , ,0, , , , , , , , , , ,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
28,2008,0,1994, ,0,24,1,0,1,1,1,1,0,0,0, ,100,100,115,10,17,10,110,117,125, , , , ,1,3,10,5,3,80,1,0,0,0,0,11,100000000,120000000,130000000, , , ,1,0,1,0,0, ,1,0, , , , , ,0,1, ,20,80,1,1,1,1,0,0, ,1,0, , , , , , , , ,0,1,1,0,1,1, ,0,0, ,0,1,1,1,1,1, ,0, , , , , , , , , , , , , , ,13000000, , ,1000000,17000000,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0, , , , , , , , , ,3,3,3,3,0,0,0,2,2,3,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1, ,2,1, , ,2,2,2,2,2, ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,1, , ,2,2,2,0,2,1,1,1, ,3,1,1,1, , , ,0, , ,0,0,0,1,0,0,1,1,0,1,1, , , , , , , , , , , , , , ,1, ,0,0,0,0,0,0, ,1,1,2,2,3,3,2, , ,1,Research/Development,Research/Development,Research/Development,Research/Development,Energy,Energy,Energy,Energy,Energy,Energy,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities,Power supply and basic amenities
